"gene_name","MI_score","p_value","p_adj_bonf","p_adj_fdr","significant","rank_mi"
"gene_1216",0.803530376069717,0.005,1,0.00516311313060701,TRUE,269
"gene_1218",0.160061564324382,0.005,1,0.00516311313060701,TRUE,14920
"gene_1219",0.11370413803759,0.005,1,0.00516311313060701,TRUE,16725
"gene_1220",0.266546009872699,0.005,1,0.00516311313060701,TRUE,9974
"gene_1221",0.219568175642144,0.005,1,0.00516311313060701,TRUE,12137
"gene_1222",0.362086120190202,0.005,1,0.00516311313060701,TRUE,6215
"gene_1223",0.19855639111351,0.005,1,0.00516311313060701,TRUE,13170
"gene_1224",0.209099174970997,0.005,1,0.00516311313060701,TRUE,12617
"gene_1225",0.151562081027374,0.005,1,0.00516311313060701,TRUE,15295
"gene_1226",0.264082989514245,0.005,1,0.00516311313060701,TRUE,10081
"gene_1227",0.12759811608064,0.005,1,0.00516311313060701,TRUE,16262
"gene_1228",0.230463936712237,0.005,1,0.00516311313060701,TRUE,11612
"gene_1229",0.10231747303245,0.005,1,0.00516311313060701,TRUE,17022
"gene_1230",0.136540308252307,0.005,1,0.00516311313060701,TRUE,15901
"gene_1231",0.165575126444493,0.005,1,0.00516311313060701,TRUE,14671
"gene_1232",0.102168129651056,0.005,1,0.00516311313060701,TRUE,17027
"gene_1233",0.116020719305104,0.005,1,0.00516311313060701,TRUE,16639
"gene_1234",0.141608978915724,0.005,1,0.00516311313060701,TRUE,15702
"gene_1235",0.224470845117962,0.005,1,0.00516311313060701,TRUE,11886
"gene_1236",0.130958350924523,0.005,1,0.00516311313060701,TRUE,16135
"gene_1237",0.237849679882935,0.005,1,0.00516311313060701,TRUE,11255
"gene_1238",0.19798902778258,0.005,1,0.00516311313060701,TRUE,13197
"gene_1239",0.336647104192643,0.005,1,0.00516311313060701,TRUE,7111
"gene_1240",0.365870210811384,0.005,1,0.00516311313060701,TRUE,6108
"gene_1241",0.245864639869784,0.005,1,0.00516311313060701,TRUE,10866
"gene_1242",0.190775726113595,0.005,1,0.00516311313060701,TRUE,13531
"gene_1243",0.34477836640395,0.005,1,0.00516311313060701,TRUE,6800
"gene_1244",0.243684670244087,0.005,1,0.00516311313060701,TRUE,10986
"gene_1245",0.0814999878244524,0.045,1,0.0454849746250784,TRUE,17479
"gene_1246",0.166068184913567,0.005,1,0.00516311313060701,TRUE,14646
"gene_1247",0.223818713310165,0.005,1,0.00516311313060701,TRUE,11918
"gene_1248",0.132515571162059,0.005,1,0.00516311313060701,TRUE,16072
"gene_1249",0.525255969544875,0.005,1,0.00516311313060701,TRUE,2334
"gene_1250",0.266880716859591,0.005,1,0.00516311313060701,TRUE,9956
"gene_1251",0.517400941472374,0.005,1,0.00516311313060701,TRUE,2470
"gene_1252",0.359454846652548,0.005,1,0.00516311313060701,TRUE,6287
"gene_1253",0.261396627532227,0.005,1,0.00516311313060701,TRUE,10187
"gene_1254",0.325688148148719,0.005,1,0.00516311313060701,TRUE,7516
"gene_1255",0.130021870462082,0.005,1,0.00516311313060701,TRUE,16168
"gene_1256",0.212612473190108,0.005,1,0.00516311313060701,TRUE,12475
"gene_1257",0.289782649565518,0.005,1,0.00516311313060701,TRUE,8982
"gene_1258",0.101716468186583,0.005,1,0.00516311313060701,TRUE,17043
"gene_1259",0.566053718655881,0.005,1,0.00516311313060701,TRUE,1778
"gene_1260",0.39533838802185,0.005,1,0.00516311313060701,TRUE,5197
"gene_1262",0.183665390851894,0.005,1,0.00516311313060701,TRUE,13857
"gene_1263",0.174447715220112,0.005,1,0.00516311313060701,TRUE,14266
"gene_1264",0.237015035754021,0.005,1,0.00516311313060701,TRUE,11297
"gene_1265",0.526049229186351,0.005,1,0.00516311313060701,TRUE,2324
"gene_1266",0.25728648901058,0.005,1,0.00516311313060701,TRUE,10367
"gene_1267",0.482421478559899,0.005,1,0.00516311313060701,TRUE,3086
"gene_1268",0.346109468835012,0.005,1,0.00516311313060701,TRUE,6749
"gene_1269",0.411498497047789,0.005,1,0.00516311313060701,TRUE,4691
"gene_1270",0.29038039511495,0.005,1,0.00516311313060701,TRUE,8959
"gene_1271",0.247048773629358,0.005,1,0.00516311313060701,TRUE,10813
"gene_1272",0.307036802682002,0.005,1,0.00516311313060701,TRUE,8250
"gene_1273",0.303477542484526,0.005,1,0.00516311313060701,TRUE,8407
"gene_1274",0.167369229774688,0.005,1,0.00516311313060701,TRUE,14591
"gene_1275",0.172765827878075,0.005,1,0.00516311313060701,TRUE,14348
"gene_1276",0.154739968160567,0.005,1,0.00516311313060701,TRUE,15162
"gene_1277",0.208558175930364,0.005,1,0.00516311313060701,TRUE,12645
"gene_1278",0.807098020445891,0.005,1,0.00516311313060701,TRUE,263
"gene_1279",0.339055137907609,0.005,1,0.00516311313060701,TRUE,7015
"gene_1280",0.244275251526505,0.005,1,0.00516311313060701,TRUE,10945
"gene_1281",0.148459724331016,0.005,1,0.00516311313060701,TRUE,15413
"gene_1282",0.231681188033669,0.005,1,0.00516311313060701,TRUE,11550
"gene_1283",0.404630299505173,0.005,1,0.00516311313060701,TRUE,4906
"gene_1284",0.236139775741627,0.005,1,0.00516311313060701,TRUE,11344
"gene_1285",0.233883840134134,0.005,1,0.00516311313060701,TRUE,11446
"gene_1286",0.227630418495282,0.005,1,0.00516311313060701,TRUE,11744
"gene_1287",0.202443677934769,0.005,1,0.00516311313060701,TRUE,12959
"gene_1289",0.167825279635524,0.005,1,0.00516311313060701,TRUE,14563
"gene_1290",0.263777171730687,0.005,1,0.00516311313060701,TRUE,10103
"gene_1291",0.164104559002706,0.005,1,0.00516311313060701,TRUE,14742
"gene_1292",0.217839002322955,0.005,1,0.00516311313060701,TRUE,12235
"gene_1293",0.37434186399879,0.005,1,0.00516311313060701,TRUE,5836
"gene_1294",0.09461787838279,0.01,1,0.0102438742487286,TRUE,17212
"gene_1296",0.54887876217032,0.005,1,0.00516311313060701,TRUE,1990
"gene_1297",0.234716759259829,0.005,1,0.00516311313060701,TRUE,11398
"gene_1298",0.193836202235754,0.005,1,0.00516311313060701,TRUE,13390
"gene_1299",0.158702608847958,0.005,1,0.00516311313060701,TRUE,14979
"gene_1300",0.633956694962617,0.005,1,0.00516311313060701,TRUE,1050
"gene_1301",0.518255273685204,0.005,1,0.00516311313060701,TRUE,2458
"gene_1302",0.164411174399951,0.005,1,0.00516311313060701,TRUE,14725
"gene_1303",0.247230714145539,0.005,1,0.00516311313060701,TRUE,10803
"gene_1304",0.264591437651453,0.005,1,0.00516311313060701,TRUE,10054
"gene_1305",0.20404949892432,0.005,1,0.00516311313060701,TRUE,12882
"gene_1306",0.239967003438273,0.005,1,0.00516311313060701,TRUE,11168
"gene_1307",0.425099962187523,0.005,1,0.00516311313060701,TRUE,4353
"gene_1308",0.297410468190366,0.005,1,0.00516311313060701,TRUE,8664
"gene_1310",0.187429454779698,0.005,1,0.00516311313060701,TRUE,13680
"gene_1314",0.452697832922187,0.005,1,0.00516311313060701,TRUE,3668
"gene_1315",0.885235944696584,0.005,1,0.00516311313060701,TRUE,123
"gene_1316",0.430438596251582,0.005,1,0.00516311313060701,TRUE,4217
"gene_1317",0.700706532162666,0.005,1,0.00516311313060701,TRUE,631
"gene_1318",0.224842754729926,0.005,1,0.00516311313060701,TRUE,11873
"gene_1319",0.334950147043206,0.005,1,0.00516311313060701,TRUE,7162
"gene_1320",0.395810505709136,0.005,1,0.00516311313060701,TRUE,5175
"gene_1321",0.281955752539904,0.005,1,0.00516311313060701,TRUE,9322
"gene_1322",0.265849841931014,0.005,1,0.00516311313060701,TRUE,10008
"gene_1323",0.586237374509626,0.005,1,0.00516311313060701,TRUE,1537
"gene_1324",0.533272949060804,0.005,1,0.00516311313060701,TRUE,2222
"gene_1325",0.157989239468873,0.005,1,0.00516311313060701,TRUE,15008
"gene_1326",0.508696606688035,0.005,1,0.00516311313060701,TRUE,2613
"gene_1327",0.242108428048693,0.005,1,0.00516311313060701,TRUE,11070
"gene_1328",0.324493658702966,0.005,1,0.00516311313060701,TRUE,7563
"gene_1329",0.161593659522342,0.005,1,0.00516311313060701,TRUE,14862
"gene_1330",0.339284187478268,0.005,1,0.00516311313060701,TRUE,7003
"gene_1331",0.593905566162034,0.005,1,0.00516311313060701,TRUE,1454
"gene_1332",0.0658904356440271,0.225,1,0.225725847529572,FALSE,17637
"gene_1333",0.232714430324772,0.005,1,0.00516311313060701,TRUE,11503
"gene_1334",0.604051530198893,0.005,1,0.00516311313060701,TRUE,1340
"gene_1335",0.552294151528622,0.005,1,0.00516311313060701,TRUE,1947
"gene_1336",0.728351339268615,0.005,1,0.00516311313060701,TRUE,509
"gene_1337",0.450598856631637,0.005,1,0.00516311313060701,TRUE,3720
"gene_1338",0.585448665494948,0.005,1,0.00516311313060701,TRUE,1550
"gene_1339",0.641219637189669,0.005,1,0.00516311313060701,TRUE,996
"gene_1340",0.521855714445979,0.005,1,0.00516311313060701,TRUE,2391
"gene_1341",0.592371303937813,0.005,1,0.00516311313060701,TRUE,1470
"gene_1342",0.377220133800506,0.005,1,0.00516311313060701,TRUE,5735
"gene_1343",0.255288617141357,0.005,1,0.00516311313060701,TRUE,10458
"gene_1344",0.214057587484556,0.005,1,0.00516311313060701,TRUE,12408
"gene_1345",0.22560700524249,0.005,1,0.00516311313060701,TRUE,11829
"gene_1346",0.645524114545385,0.005,1,0.00516311313060701,TRUE,958
"gene_1347",0.50116473444568,0.005,1,0.00516311313060701,TRUE,2739
"gene_1348",0.371383526728121,0.005,1,0.00516311313060701,TRUE,5927
"gene_1349",0.287969523476981,0.005,1,0.00516311313060701,TRUE,9058
"gene_1350",0.477008113888187,0.005,1,0.00516311313060701,TRUE,3194
"gene_1351",0.181952933181329,0.005,1,0.00516311313060701,TRUE,13959
"gene_1352",0.486387383635274,0.005,1,0.00516311313060701,TRUE,3001
"gene_1353",0.299613073493338,0.005,1,0.00516311313060701,TRUE,8571
"gene_1354",0.192000676213528,0.005,1,0.00516311313060701,TRUE,13476
"gene_1355",0.238748579886379,0.005,1,0.00516311313060701,TRUE,11214
"gene_1356",0.395718527437108,0.005,1,0.00516311313060701,TRUE,5178
"gene_1357",0.449985008490635,0.005,1,0.00516311313060701,TRUE,3735
"gene_1358",0.591465742758574,0.005,1,0.00516311313060701,TRUE,1480
"gene_1359",0.249236861365357,0.005,1,0.00516311313060701,TRUE,10717
"gene_1360",0.206903411003124,0.005,1,0.00516311313060701,TRUE,12731
"gene_1361",0.241457861944241,0.005,1,0.00516311313060701,TRUE,11103
"gene_1362",0.312391014791971,0.005,1,0.00516311313060701,TRUE,8025
"gene_1363",0.268405321820667,0.005,1,0.00516311313060701,TRUE,9882
"gene_1364",0.227430925606185,0.005,1,0.00516311313060701,TRUE,11755
"gene_1365",0.421086116181054,0.005,1,0.00516311313060701,TRUE,4446
"gene_1366",0.155587857513626,0.005,1,0.00516311313060701,TRUE,15117
"gene_1367",0.182541973493353,0.005,1,0.00516311313060701,TRUE,13930
"gene_1368",0.138140470766528,0.005,1,0.00516311313060701,TRUE,15850
"gene_1369",0.113736588202519,0.005,1,0.00516311313060701,TRUE,16723
"gene_1371",0.184827022109167,0.005,1,0.00516311313060701,TRUE,13808
"gene_1372",0.0969101803164527,0.005,1,0.00516311313060701,TRUE,17161
"gene_1373",0.217534066664897,0.005,1,0.00516311313060701,TRUE,12260
"gene_1374",0.523500610522523,0.005,1,0.00516311313060701,TRUE,2362
"gene_1375",0.181610658351809,0.005,1,0.00516311313060701,TRUE,13971
"gene_1376",0.873485001035517,0.005,1,0.00516311313060701,TRUE,134
"gene_1377",0.692885701335387,0.005,1,0.00516311313060701,TRUE,663
"gene_1378",0.568504466222317,0.005,1,0.00516311313060701,TRUE,1743
"gene_1379",0.362427583793531,0.005,1,0.00516311313060701,TRUE,6205
"gene_1380",0.459106115984262,0.005,1,0.00516311313060701,TRUE,3550
"gene_1381",0.247527815306022,0.005,1,0.00516311313060701,TRUE,10784
"gene_1382",0.237341135381262,0.005,1,0.00516311313060701,TRUE,11280
"gene_1384",0.632783777458086,0.005,1,0.00516311313060701,TRUE,1058
"gene_1385",0.20132441733151,0.005,1,0.00516311313060701,TRUE,13029
"gene_1386",0.296334361422463,0.005,1,0.00516311313060701,TRUE,8705
"gene_1387",0.331545572482559,0.005,1,0.00516311313060701,TRUE,7282
"gene_1390",0.288698561449337,0.005,1,0.00516311313060701,TRUE,9020
"gene_1391",0.432806910338881,0.005,1,0.00516311313060701,TRUE,4168
"gene_1393",0.539102534896202,0.005,1,0.00516311313060701,TRUE,2133
"gene_1394",0.163884107437145,0.005,1,0.00516311313060701,TRUE,14754
"gene_1395",0.105914180842727,0.01,1,0.0102438742487286,TRUE,16943
"gene_1396",0.294073507304822,0.005,1,0.00516311313060701,TRUE,8818
"gene_1397",0.439953202874002,0.005,1,0.00516311313060701,TRUE,3969
"gene_1398",0.257036505928903,0.005,1,0.00516311313060701,TRUE,10372
"gene_1399",0.282777470584219,0.005,1,0.00516311313060701,TRUE,9292
"gene_1400",0.327106166937876,0.005,1,0.00516311313060701,TRUE,7462
"gene_1401",0.52914561214351,0.005,1,0.00516311313060701,TRUE,2284
"gene_1402",0.35213964549205,0.005,1,0.00516311313060701,TRUE,6535
"gene_1403",0.388599285880109,0.005,1,0.00516311313060701,TRUE,5395
"gene_1404",0.365701129124582,0.005,1,0.00516311313060701,TRUE,6115
"gene_1405",0.32600329024987,0.005,1,0.00516311313060701,TRUE,7508
"gene_1406",0.233010801600975,0.005,1,0.00516311313060701,TRUE,11491
"gene_1407",0.119967766726422,0.005,1,0.00516311313060701,TRUE,16513
"gene_1408",0.0811906054607725,0.045,1,0.0454849746250784,TRUE,17484
"gene_1409",0.310305255515139,0.005,1,0.00516311313060701,TRUE,8115
"gene_1410",0.847719837068968,0.005,1,0.00516311313060701,TRUE,181
"gene_1411",0.26120493341246,0.005,1,0.00516311313060701,TRUE,10199
"gene_1412",0.479742985228016,0.005,1,0.00516311313060701,TRUE,3147
"gene_1413",0.539019304578946,0.005,1,0.00516311313060701,TRUE,2135
"gene_1414",0.211069603203482,0.005,1,0.00516311313060701,TRUE,12535
"gene_1415",0.56612378744317,0.005,1,0.00516311313060701,TRUE,1777
"gene_1416",0.216912922692654,0.005,1,0.00516311313060701,TRUE,12278
"gene_1417",0.17742626417961,0.005,1,0.00516311313060701,TRUE,14148
"gene_1418",0.30357987712436,0.005,1,0.00516311313060701,TRUE,8402
"gene_1419",0.25339080480509,0.005,1,0.00516311313060701,TRUE,10552
"gene_1420",0.640498806225918,0.005,1,0.00516311313060701,TRUE,1005
"gene_1421",0.358446112155884,0.005,1,0.00516311313060701,TRUE,6314
"gene_1422",0.275152835821177,0.005,1,0.00516311313060701,TRUE,9608
"gene_1423",0.186556213901405,0.005,1,0.00516311313060701,TRUE,13718
"gene_1424",0.325155627891944,0.005,1,0.00516311313060701,TRUE,7536
"gene_1425",0.285838144614189,0.005,1,0.00516311313060701,TRUE,9138
"gene_1427",0.549601920852023,0.005,1,0.00516311313060701,TRUE,1982
"gene_1428",0.135345190172664,0.005,1,0.00516311313060701,TRUE,15952
"gene_1429",0.261640564561135,0.005,1,0.00516311313060701,TRUE,10178
"gene_1430",0.253763639012867,0.005,1,0.00516311313060701,TRUE,10532
"gene_1431",0.54731636814341,0.005,1,0.00516311313060701,TRUE,2007
"gene_1432",0.305882332691898,0.005,1,0.00516311313060701,TRUE,8298
"gene_1433",0.17099669296224,0.005,1,0.00516311313060701,TRUE,14432
"gene_1434",0.457056743136313,0.005,1,0.00516311313060701,TRUE,3587
"gene_1435",0.230774426586088,0.005,1,0.00516311313060701,TRUE,11597
"gene_1436",0.305361069839677,0.005,1,0.00516311313060701,TRUE,8321
"gene_1437",0.370473448691735,0.005,1,0.00516311313060701,TRUE,5956
"gene_1438",0.379356927084635,0.005,1,0.00516311313060701,TRUE,5675
"gene_1439",0.310393996552423,0.005,1,0.00516311313060701,TRUE,8111
"gene_1440",0.360427521423576,0.005,1,0.00516311313060701,TRUE,6261
"gene_1441",0.270138574359801,0.005,1,0.00516311313060701,TRUE,9797
"gene_1442",0.298661705412279,0.005,1,0.00516311313060701,TRUE,8612
"gene_1443",0.19535170441085,0.005,1,0.00516311313060701,TRUE,13325
"gene_1444",0.317239767631952,0.005,1,0.00516311313060701,TRUE,7824
"gene_1445",0.511715073011332,0.005,1,0.00516311313060701,TRUE,2562
"gene_1446",0.242652068171659,0.005,1,0.00516311313060701,TRUE,11033
"gene_1447",0.760404581215496,0.005,1,0.00516311313060701,TRUE,377
"gene_1448",0.762673945934659,0.005,1,0.00516311313060701,TRUE,366
"gene_1449",0.257798017045421,0.005,1,0.00516311313060701,TRUE,10345
"gene_1450",0.401655812372312,0.005,1,0.00516311313060701,TRUE,4988
"gene_1451",0.5686609139564,0.005,1,0.00516311313060701,TRUE,1738
"gene_1452",0.162585791877093,0.005,1,0.00516311313060701,TRUE,14817
"gene_1453",0.551501247334272,0.005,1,0.00516311313060701,TRUE,1960
"gene_1454",0.388281302533378,0.005,1,0.00516311313060701,TRUE,5404
"gene_1455",0.121928897828459,0.005,1,0.00516311313060701,TRUE,16453
"gene_1456",0.176139230186118,0.005,1,0.00516311313060701,TRUE,14200
"gene_1457",0.142848454866174,0.005,1,0.00516311313060701,TRUE,15647
"gene_1458",0.476983018827903,0.005,1,0.00516311313060701,TRUE,3196
"gene_1459",0.222735554832919,0.005,1,0.00516311313060701,TRUE,11972
"gene_1460",0.61198130666365,0.005,1,0.00516311313060701,TRUE,1256
"gene_1461",0.27464309835348,0.005,1,0.00516311313060701,TRUE,9633
"gene_1462",0.909627084840864,0.005,1,0.00516311313060701,TRUE,90
"gene_1463",0.10060888360711,0.005,1,0.00516311313060701,TRUE,17069
"gene_1464",0.0991750289758304,0.005,1,0.00516311313060701,TRUE,17104
"gene_1466",0.269606305110708,0.005,1,0.00516311313060701,TRUE,9817
"gene_1467",0.257862921923035,0.005,1,0.00516311313060701,TRUE,10339
"gene_1468",0.198476725898853,0.005,1,0.00516311313060701,TRUE,13171
"gene_1470",0.770027654146154,0.005,1,0.00516311313060701,TRUE,349
"gene_1471",0.627391792895033,0.005,1,0.00516311313060701,TRUE,1108
"gene_1472",0.280302921108618,0.005,1,0.00516311313060701,TRUE,9386
"gene_1473",0.229039989234128,0.005,1,0.00516311313060701,TRUE,11671
"gene_1474",0.308342267348294,0.005,1,0.00516311313060701,TRUE,8194
"gene_1475",0.427400850496892,0.005,1,0.00516311313060701,TRUE,4295
"gene_1476",0.128576987699819,0.005,1,0.00516311313060701,TRUE,16214
"gene_1477",0.402031946379839,0.005,1,0.00516311313060701,TRUE,4981
"gene_1478",0.314571520265948,0.005,1,0.00516311313060701,TRUE,7938
"gene_1479",0.187303546642521,0.005,1,0.00516311313060701,TRUE,13685
"gene_1481",0.48148678303034,0.005,1,0.00516311313060701,TRUE,3108
"gene_1482",0.688800840923304,0.005,1,0.00516311313060701,TRUE,688
"gene_1483",0.62635637048074,0.005,1,0.00516311313060701,TRUE,1122
"gene_1484",0.278564106162052,0.005,1,0.00516311313060701,TRUE,9466
"gene_1485",0.495927575979795,0.005,1,0.00516311313060701,TRUE,2829
"gene_1486",0.413010887789056,0.005,1,0.00516311313060701,TRUE,4654
"gene_1488",0.537597872887923,0.005,1,0.00516311313060701,TRUE,2159
"gene_1489",0.284609892882512,0.005,1,0.00516311313060701,TRUE,9208
"gene_1490",0.168878917374411,0.005,1,0.00516311313060701,TRUE,14530
"gene_1491",0.180334351613892,0.005,1,0.00516311313060701,TRUE,14038
"gene_1492",0.310176068514347,0.005,1,0.00516311313060701,TRUE,8123
"gene_1493",0.219938674394527,0.005,1,0.00516311313060701,TRUE,12115
"gene_1494",0.271476821241602,0.005,1,0.00516311313060701,TRUE,9740
"gene_1495",0.541841232492136,0.005,1,0.00516311313060701,TRUE,2084
"gene_1496",0.173993440932964,0.005,1,0.00516311313060701,TRUE,14285
"gene_1498",0.440261611821921,0.005,1,0.00516311313060701,TRUE,3959
"gene_1499",0.219238464136935,0.005,1,0.00516311313060701,TRUE,12158
"gene_1500",0.251874436292185,0.005,1,0.00516311313060701,TRUE,10609
"gene_1501",0.103525819338442,0.005,1,0.00516311313060701,TRUE,16996
"gene_1502",0.267781007401942,0.005,1,0.00516311313060701,TRUE,9908
"gene_1503",0.518599549067722,0.005,1,0.00516311313060701,TRUE,2451
"gene_1504",0.257444991597185,0.005,1,0.00516311313060701,TRUE,10360
"gene_1505",0.296918740441734,0.005,1,0.00516311313060701,TRUE,8683
"gene_1507",0.303942369828024,0.005,1,0.00516311313060701,TRUE,8389
"gene_1508",0.568644136583404,0.005,1,0.00516311313060701,TRUE,1740
"gene_1509",0.915362313004415,0.005,1,0.00516311313060701,TRUE,82
"gene_1510",0.734058806366127,0.005,1,0.00516311313060701,TRUE,479
"gene_1511",0.543302466331399,0.005,1,0.00516311313060701,TRUE,2065
"gene_1512",0.368283084690697,0.005,1,0.00516311313060701,TRUE,6037
"gene_1513",0.209203720718184,0.005,1,0.00516311313060701,TRUE,12612
"gene_1514",0.333390060001022,0.005,1,0.00516311313060701,TRUE,7224
"gene_1515",0.774890715277214,0.005,1,0.00516311313060701,TRUE,336
"gene_1516",0.646614815538641,0.005,1,0.00516311313060701,TRUE,951
"gene_1517",0.304634200293796,0.005,1,0.00516311313060701,TRUE,8354
